日期 时间 WH主压力（psi） T主压力（psi） WL主压力（psi） WH备压力（psi） T备压力（psi） WL备压力（psi） 高层进气压力（psi） 高层干燥气压力（psi） 高层卸压流量（L/min） 高层干燥气流量（L/min） 高层旁路流量（L/min） 低层进气压力（psi） 低层干燥气压力（psi） 低层卸压流量（L/min） 低层干燥气流量（L/min） 低层旁路流量（L/min）
2025-01-16 22:29:42 1535.18 1424.50 1663.58 0.00 0.00 0.00 16.15 5.04 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:43 1539.61 1424.50 1668.00 0.00 0.00 0.00 15.35 6.81 0.00 5.11 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:45 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.51 6.75 0.00 5.07 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:46 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.27 6.56 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:47 1532.97 1426.71 1668.00 0.00 0.00 0.00 16.51 5.77 0.00 5.00 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:48 1544.04 1426.71 1674.65 0.00 0.00 0.00 16.27 6.32 0.00 5.20 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:49 1546.25 1428.93 1679.07 0.00 0.00 0.00 16.51 6.44 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:50 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.39 6.50 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:51 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.45 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:52 1539.61 1428.93 1674.65 0.00 0.00 0.00 16.45 6.75 0.00 5.10 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:53 1539.61 1422.29 1674.65 0.00 0.00 0.00 14.07 6.68 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:54 1532.97 1420.07 1683.50 0.00 0.00 0.00 16.15 5.22 0.00 5.16 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:55 1537.40 1428.93 1674.65 0.00 0.00 0.00 15.54 6.75 0.00 5.16 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:56 1537.40 1428.93 1674.65 0.00 0.00 0.00 16.27 4.79 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:57 1541.82 1426.71 1676.86 0.00 0.00 0.00 16.27 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:58 1539.61 1417.86 1683.50 0.00 0.00 0.00 16.21 5.28 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:29:59 1541.82 1431.14 1681.29 0.00 0.00 0.00 16.09 5.16 0.00 5.16 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:00 1537.40 1422.29 1674.65 0.00 0.00 0.00 16.33 6.32 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:01 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.03 4.55 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:02 1539.61 1435.57 1685.71 0.00 0.00 0.00 16.27 5.22 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:03 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.39 6.81 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:04 1537.40 1424.50 1661.36 0.00 0.00 0.00 16.27 6.68 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:05 1541.82 1426.71 1672.43 0.00 0.00 0.00 16.33 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:06 1541.82 1424.50 1670.22 0.00 0.00 0.00 16.39 6.81 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:07 1535.18 1426.71 1672.43 0.00 0.00 0.00 16.39 6.75 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:08 1541.82 1424.50 1668.00 0.00 0.00 0.00 16.15 6.68 0.00 5.03 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:09 1539.61 1426.71 1668.00 0.00 0.00 0.00 16.39 6.81 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:10 1537.40 1422.29 1674.65 0.00 0.00 0.00 16.39 6.68 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:11 1532.97 1420.07 1665.79 0.00 0.00 0.00 16.27 4.67 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:12 1537.40 1424.50 1676.86 0.00 0.00 0.00 16.39 6.56 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:13 1539.61 1426.71 1668.00 0.00 0.00 0.00 16.33 6.32 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:14 1539.61 1426.71 1672.43 0.00 0.00 0.00 15.84 6.87 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:15 1539.61 1431.14 1670.22 0.00 0.00 0.00 15.96 5.16 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:16 1544.04 1426.71 1668.00 0.00 0.00 0.00 16.27 6.68 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:17 1539.61 1431.14 1679.07 0.00 0.00 0.00 16.27 5.95 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:18 1537.40 1424.50 1672.43 0.00 0.00 0.00 16.33 6.81 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:19 1535.18 1422.29 1670.22 0.00 0.00 0.00 14.07 6.81 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:20 1541.82 1426.71 1672.43 0.00 0.00 0.00 15.66 6.81 0.00 5.13 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:21 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.39 6.81 0.00 5.03 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:22 1539.61 1431.14 1672.43 0.00 0.00 0.00 15.96 5.65 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:23 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.39 6.68 0.00 5.03 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:24 1541.82 1428.93 1670.22 0.00 0.00 0.00 16.45 6.81 0.00 4.96 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:25 1537.40 1431.14 1668.00 0.00 0.00 0.00 16.39 6.81 0.00 5.21 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:26 1544.04 1426.71 1672.43 0.00 0.00 0.00 16.33 6.68 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:27 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.39 6.87 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:28 1539.61 1428.93 1672.43 0.00 0.00 0.00 15.35 6.75 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:29 1539.61 1428.93 1674.65 0.00 0.00 0.00 16.39 6.38 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:30 1532.97 1417.86 1676.86 0.00 0.00 0.00 16.45 4.91 0.00 5.14 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:31 1548.47 1426.71 1674.65 0.00 0.00 0.00 16.39 6.68 0.00 4.98 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:32 1539.61 1426.71 1661.36 0.00 0.00 0.00 15.90 5.10 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:33 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.27 6.62 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:34 1541.82 1426.71 1670.22 0.00 0.00 0.00 16.45 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:35 1539.61 1431.14 1670.22 0.00 0.00 0.00 16.45 6.68 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:36 1537.40 1431.14 1672.43 0.00 0.00 0.00 16.39 6.62 0.00 5.14 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:37 1539.61 1424.50 1672.43 0.00 0.00 0.00 16.39 6.56 0.00 5.15 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:38 1537.40 1422.29 1672.43 0.00 0.00 0.00 16.09 5.28 0.00 5.16 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:39 1539.61 1426.71 1674.65 0.00 0.00 0.00 16.27 5.71 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:40 1539.61 1426.71 1665.79 0.00 0.00 0.00 14.68 6.87 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:41 1537.40 1426.71 1670.22 0.00 0.00 0.00 14.07 6.75 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:42 1535.18 1426.71 1656.94 0.00 0.00 0.00 15.96 5.10 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:43 1537.40 1424.50 1670.22 0.00 0.00 0.00 16.45 6.62 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:44 1537.40 1422.29 1683.50 0.00 0.00 0.00 16.15 4.37 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:45 1537.40 1426.71 1668.00 0.00 0.00 0.00 16.21 6.75 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:46 1541.82 1426.71 1668.00 0.00 0.00 0.00 14.56 6.87 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:47 1535.18 1426.71 1674.65 0.00 0.00 0.00 16.64 6.62 0.00 5.09 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:48 1539.61 1428.93 1674.65 0.00 0.00 0.00 16.39 6.81 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:49 1537.40 1424.50 1683.50 0.00 0.00 0.00 16.21 5.16 0.00 5.21 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:50 1535.18 1426.71 1676.86 0.00 0.00 0.00 16.39 6.68 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:51 1539.61 1424.50 1672.43 0.00 0.00 0.00 14.26 6.93 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:52 1541.82 1428.93 1676.86 0.00 0.00 0.00 16.39 6.87 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:53 1539.61 1426.71 1676.86 0.00 0.00 0.00 16.45 6.81 0.00 5.16 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:54 1537.40 1426.71 1668.00 0.00 0.00 0.00 16.45 6.87 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:55 1546.25 1433.35 1676.86 0.00 0.00 0.00 16.09 4.37 0.00 5.08 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:56 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.45 6.68 0.00 5.16 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:58 1541.82 1426.71 1672.43 0.00 0.00 0.00 16.21 6.56 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:30:59 1539.61 1426.71 1672.43 0.00 0.00 0.00 15.35 6.93 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:00 1535.18 1424.50 1683.50 0.00 0.00 0.00 16.33 5.77 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:01 1548.47 1435.57 1683.50 0.00 0.00 0.00 16.45 5.77 0.00 5.01 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:02 1535.18 1428.93 1672.43 0.00 0.00 0.00 16.39 6.75 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:03 1541.82 1420.07 1672.43 0.00 0.00 0.00 16.58 6.68 0.00 5.19 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:04 1541.82 1426.71 1674.65 0.00 0.00 0.00 16.45 6.87 0.00 5.05 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:05 1539.61 1424.50 1670.22 0.00 0.00 0.00 14.07 6.87 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:06 1537.40 1422.29 1665.79 0.00 0.00 0.00 14.80 6.81 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:07 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.27 6.68 0.00 5.25 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:08 1532.97 1424.50 1685.71 0.00 0.00 0.00 16.33 6.93 0.00 5.17 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:09 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.27 5.77 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:10 1537.40 1426.71 1668.00 0.00 0.00 0.00 16.33 6.93 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:11 1537.40 1428.93 1674.65 0.00 0.00 0.00 16.33 6.81 0.00 5.29 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:12 1544.04 1428.93 1668.00 0.00 0.00 0.00 16.21 6.75 0.00 5.25 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:13 1537.40 1433.35 1672.43 0.00 0.00 0.00 14.38 6.81 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:14 1535.18 1424.50 1670.22 0.00 0.00 0.00 16.51 6.81 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:15 1535.18 1428.93 1670.22 0.00 0.00 0.00 16.45 6.81 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:16 1539.61 1428.93 1659.15 0.00 0.00 0.00 16.27 5.46 0.00 5.29 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:17 1530.76 1417.86 1685.71 0.00 0.00 0.00 15.84 5.77 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:18 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.39 6.75 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:19 1539.61 1424.50 1674.65 0.00 0.00 0.00 16.33 6.75 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:20 1537.40 1426.71 1674.65 0.00 0.00 0.00 16.45 6.81 0.00 5.24 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:21 1539.61 1433.35 1668.00 0.00 0.00 0.00 16.33 6.93 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:22 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.33 6.87 0.00 5.29 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:23 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.39 6.87 0.00 5.29 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:24 1539.61 1424.50 1674.65 0.00 0.00 0.00 16.51 6.87 0.00 5.14 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:25 1532.97 1426.71 1668.00 0.00 0.00 0.00 14.68 6.93 0.00 5.28 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:26 1541.82 1428.93 1676.86 0.00 0.00 0.00 16.45 6.81 0.00 5.29 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:27 1539.61 1428.93 1674.65 0.00 0.00 0.00 16.39 6.75 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:28 1535.18 1422.29 1668.00 0.00 0.00 0.00 16.27 6.87 0.00 5.19 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:29 1546.25 1428.93 1670.22 0.00 0.00 0.00 15.66 6.87 0.00 5.24 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:30 1537.40 1424.50 1674.65 0.00 0.00 0.00 16.27 6.87 0.00 5.28 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:31 1537.40 1424.50 1668.00 0.00 0.00 0.00 14.07 6.87 0.00 5.27 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:32 1537.40 1424.50 1661.36 0.00 0.00 0.00 16.39 6.81 0.00 5.06 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:33 1539.61 1431.14 1679.07 0.00 0.00 0.00 16.21 4.61 0.00 5.29 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:34 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.03 6.87 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:35 1537.40 1431.14 1674.65 0.00 0.00 0.00 16.33 6.81 0.00 5.29 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:36 1539.61 1426.71 1668.00 0.00 0.00 0.00 16.21 6.81 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:37 1537.40 1426.71 1668.00 0.00 0.00 0.00 16.27 6.93 0.00 5.29 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:38 1537.40 1424.50 1676.86 0.00 0.00 0.00 16.39 6.68 0.00 5.28 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:39 1535.18 1422.29 1663.58 0.00 0.00 0.00 15.54 6.38 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:40 1537.40 1428.93 1672.43 0.00 0.00 0.00 16.45 6.81 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:41 1541.82 1428.93 1670.22 0.00 0.00 0.00 14.13 6.81 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:42 1537.40 1426.71 1674.65 0.00 0.00 0.00 16.15 5.83 0.00 5.27 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:43 1537.40 1422.29 1670.22 0.00 0.00 0.00 16.33 6.68 0.00 5.19 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:44 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.39 6.99 0.00 5.30 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:45 1539.61 1424.50 1668.00 0.00 0.00 0.00 16.39 6.81 0.00 5.29 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:46 1537.40 1422.29 1656.94 0.00 0.00 0.00 15.72 6.01 0.00 5.27 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:47 1539.61 1428.93 1676.86 0.00 0.00 0.00 15.54 6.93 0.00 5.24 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:48 1535.18 1424.50 1681.29 0.00 0.00 0.00 16.39 6.50 0.00 5.00 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:49 1535.18 1428.93 1672.43 0.00 0.00 0.00 16.39 6.68 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:50 1537.40 1424.50 1685.71 0.00 0.00 0.00 16.09 4.85 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:51 1537.40 1422.29 1670.22 0.00 0.00 0.00 15.23 6.87 0.00 5.15 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:52 1541.82 1428.93 1674.65 0.00 0.00 0.00 16.33 6.62 0.00 5.12 0.97 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:53 1539.61 1426.71 1668.00 0.00 0.00 0.00 16.33 6.81 0.00 5.08 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:54 1539.61 1426.71 1670.22 0.00 0.00 0.00 16.09 6.87 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:55 1544.04 1433.35 1676.86 0.00 0.00 0.00 16.39 5.04 0.00 5.19 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:56 1539.61 1426.71 1676.86 0.00 0.00 0.00 16.39 6.81 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:57 1539.61 1431.14 1676.86 0.00 0.00 0.00 16.33 6.07 0.00 4.97 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:58 1532.97 1417.86 1674.65 0.00 0.00 0.00 16.45 6.81 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:31:59 1537.40 1426.71 1672.43 0.00 0.00 0.00 16.33 6.87 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:00 1537.40 1431.14 1674.65 0.00 0.00 0.00 16.45 6.62 0.00 5.20 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:01 1532.97 1424.50 1661.36 0.00 0.00 0.00 15.78 5.95 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:02 1537.40 1426.71 1663.58 0.00 0.00 0.00 16.51 6.87 0.00 5.06 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:03 1539.61 1431.14 1681.29 0.00 0.00 0.00 16.15 5.34 0.00 5.17 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:04 1537.40 1428.93 1670.22 0.00 0.00 0.00 16.45 6.75 0.00 5.20 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:05 1539.61 1428.93 1668.00 0.00 0.00 0.00 14.93 6.87 0.00 5.15 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:06 1537.40 1424.50 1668.00 0.00 0.00 0.00 16.39 6.81 0.00 5.18 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:07 1541.82 1426.71 1672.43 0.00 0.00 0.00 14.07 6.87 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:08 1539.61 1424.50 1672.43 0.00 0.00 0.00 16.45 6.81 0.00 5.14 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:10 1541.82 1428.93 1676.86 0.00 0.00 0.00 16.33 5.89 0.00 5.00 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:11 1532.97 1424.50 1668.00 0.00 0.00 0.00 14.68 6.87 0.00 5.17 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:12 1539.61 1428.93 1670.22 0.00 0.00 0.00 16.33 6.81 0.00 5.18 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:13 1535.18 1426.71 1672.43 0.00 0.00 0.00 16.33 6.87 0.00 5.00 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:14 1539.61 1417.86 1681.29 0.00 0.00 0.00 16.33 6.26 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:15 1539.61 1433.35 1668.00 0.00 0.00 0.00 16.27 6.75 0.00 5.14 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:16 1541.82 1424.50 1685.71 0.00 0.00 0.00 16.27 4.49 0.00 5.19 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:17 1541.82 1424.50 1668.00 0.00 0.00 0.00 16.39 6.87 0.00 5.06 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:18 1535.18 1424.50 1668.00 0.00 0.00 0.00 16.39 6.93 0.00 5.28 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:19 1541.82 1433.35 1674.65 0.00 0.00 0.00 16.45 6.81 0.00 5.14 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:20 1541.82 1424.50 1670.22 0.00 0.00 0.00 16.39 6.81 0.00 5.28 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:21 1535.18 1420.07 1665.79 0.00 0.00 0.00 16.09 5.40 0.00 5.28 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:22 1541.82 1428.93 1672.43 0.00 0.00 0.00 16.33 6.87 0.00 5.11 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:23 1537.40 1428.93 1674.65 0.00 0.00 0.00 16.21 6.87 0.00 5.29 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:24 1546.25 1431.14 1672.43 0.00 0.00 0.00 16.21 6.14 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:25 1539.61 1426.71 1672.43 0.00 0.00 0.00 16.39 6.81 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:26 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.45 6.87 0.00 5.14 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:27 1532.97 1426.71 1670.22 0.00 0.00 0.00 16.33 6.93 0.00 5.21 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:28 1532.97 1420.07 1665.79 0.00 0.00 0.00 16.27 5.34 0.00 5.26 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:29 1535.18 1424.50 1674.65 0.00 0.00 0.00 16.39 6.14 0.00 5.29 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:30 1537.40 1426.71 1676.86 0.00 0.00 0.00 14.99 6.75 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:31 1537.40 1426.71 1670.22 0.00 0.00 0.00 16.39 6.56 0.00 5.26 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:32 1539.61 1428.93 1672.43 0.00 0.00 0.00 16.33 6.20 0.00 5.28 1.00 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:33 1537.40 1424.50 1676.86 0.00 0.00 0.00 16.39 6.68 0.00 5.26 0.98 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:34 1541.82 1426.71 1679.07 0.00 0.00 0.00 16.21 6.99 0.00 5.28 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:35 1537.40 1422.29 1674.65 0.00 0.00 0.00 16.45 5.46 0.00 5.16 0.99 0.00 0.00 0.00 0.00 0.00
2025-01-16 22:32:36 1537.40 1433.35 1674.65 0.00 0.00 0.00 16.33 6.26 0.00 5.28 0.98 0.00 0.00 0.00 0.00 0.00
